1,2,1288.0,19187.0,1
1,2,2133.0,18680.0,1
1,2,3147.0,18173.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,900,19500,1
1,2,300,19800,1
1,2,500,19700,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
3,3,300,19800,1
3,3,500,19700,1
3,3,700,19600,1
3,3,900,19500,1
3,3,1100,19400,1
2,2,350.0,19750.0,1
2,2,650.0,19600.0,1
2,2,950.0,19450.0,1
2,2,1250.0,19300.0,1
3,3,300,19800,1
3,3,500,19700,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,2133.0,18680.0,1
0,2,3401.0,17919.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
0,2,1100,19400,1
0,2,300,19800,1
0,2,300,19800,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,950.0,19450.0,1
1,2,1250.0,19300.0,1
1,2,1550.0,19150.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,2133.0,18680.0,1
0,2,3401.0,17919.0,1
1,2,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
0,4,300,19800,1
0,4,500,19700,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
0,4,300,19800,1
0,4,500,19700,1
0,4,700,19600,1
0,4,900,19500,1
0,4,1100,19400,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
0,4,300,19800,1
0,4,500,19700,1
0,4,300,19800,1
0,4,500,19700,1
0,2,350.0,19750.0,1
1,2,350.0,19750.0,1
1,2,300,19800,1
1,2,500,19700,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,300,19800,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
0,2,300,19800,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
1,2,300,19800,1
1,2,500,19700,1
2,2,300,19800,1
2,2,500,19700,1
2,2,700,19600,1
2,2,900,19500,1
2,2,1100,19400,1
1,2,300,19800,1
1,2,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,950.0,19450.0,1
2,3,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,1964.0,18849.0,1
0,2,2640.0,18511.0,1
0,2,3316.0,18173.0,1
0,4,300,19800,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
1,2,350.0,19750.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
0,4,300,19800,1
0,2,300,19800,1
0,4,350.0,19750.0,1
0,4,650.0,19600.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,2,1250.0,19300.0,1
0,4,350.0,19750.0,1
1,3,350.0,19750.0,1
1,3,650.0,19600.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,300,19800,1
0,2,500,19700,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,900,19500,1
0,2,300,19800,1
1,2,350.0,19750.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,900,19500,1
1,2,1100,19400,1
1,2,1300,19300,1
0,4,300,19800,1
2,2,300,19800,1
2,2,500,19700,1
2,2,700,19600,1
2,2,900,19500,1
2,2,1100,19400,1
2,2,1300,19300,1
0,2,300,19800,1
2,2,300,19800,1
2,2,500,19700,1
2,2,700,19600,1
2,2,900,19500,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,4,350.0,19750.0,1
0,4,725.0,19525.0,1
0,4,1288.0,19187.0,1
0,2,300,19800,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
1,2,2133.0,18680.0,1
1,2,3401.0,17919.0,1
1,2,4923.0,17158.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
0,2,1625.0,19075.0,1
0,2,2075.0,18850.0,1
0,2,2525.0,18625.0,1
1,2,350.0,19750.0,1
1,3,350.0,19750.0,1
2,2,350.0,19750.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,900,19500,1
1,2,1100,19400,1
1,2,1300,19300,1
0,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
2,2,300,19800,1
2,2,500,19700,1
2,2,700,19600,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
1,2,350.0,19750.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,4,350.0,19750.0,1
0,4,650.0,19600.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
1,2,2133.0,18680.0,1
1,2,3147.0,18173.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,2,1250.0,19300.0,1
0,2,1550.0,19150.0,1
0,2,1850.0,19000.0,1
0,2,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,4,350.0,19750.0,1
0,4,650.0,19600.0,1
0,4,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,350.0,19750.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
3,3,350.0,19750.0,1
3,3,725.0,19525.0,1
3,3,1288.0,19187.0,1
3,3,1964.0,18849.0,1
0,2,300,19800,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,300,19800,1
1,2,500,19700,1
0,2,300,19800,1
0,2,500,19700,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,2,1250.0,19300.0,1
1,2,300,19800,1
1,2,350.0,19750.0,1
0,4,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,2133.0,18680.0,1
0,2,3401.0,17919.0,1
0,2,5304.0,16777.0,1
0,2,7588.0,15635.0,0
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
0,2,300,19800,1
0,2,300,19800,1
0,2,300,19800,1
0,2,500,19700,1
1,2,350.0,19750.0,1
1,2,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
0,2,300,19800,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
1,2,2133.0,18680.0,1
1,2,3401.0,17919.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,950.0,19450.0,1
1,2,300,19800,1
1,2,500,19700,1
0,2,300,19800,1
1,2,350.0,19750.0,1
0,4,300,19800,1
0,4,500,19700,1
0,4,700,19600,1
0,4,900,19500,1
0,4,1100,19400,1
1,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,900,19500,1
1,2,1100,19400,1
0,4,300,19800,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
0,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
1,2,300,19800,1
1,4,350.0,19750.0,1
1,4,650.0,19600.0,1
1,4,950.0,19450.0,1
2,2,300,19800,1
1,2,300,19800,1
0,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,350.0,19750.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,900,19500,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,1964.0,18849.0,1
1,2,300,19800,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,950.0,19450.0,1
1,2,1250.0,19300.0,1
5,5,300,19800,1
1,2,300,19800,1
0,2,300,19800,1
0,2,300,19800,1
0,2,350.0,19750.0,1
2,2,350.0,19750.0,1
0,2,350.0,19750.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,350.0,19750.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,900,19500,1
1,2,1100,19400,1
1,2,1300,19300,1
1,2,1500,19200,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
1,2,300,19800,1
0,2,300,19800,1
3,3,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,3,350.0,19750.0,1
1,3,725.0,19525.0,1
1,3,1288.0,19187.0,1
1,3,1964.0,18849.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,4,350.0,19750.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
1,2,1964.0,18849.0,1
1,2,2640.0,18511.0,1
1,2,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,300,19800,1
0,2,500,19700,1
0,2,300,19800,1
0,2,500,19700,1
1,2,350.0,19750.0,1
1,2,300,19800,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
1,2,300,19800,1
1,2,500,19700,1
0,4,350.0,19750.0,1
0,4,725.0,19525.0,1
0,4,1175.0,19300.0,1
0,4,1625.0,19075.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
0,2,1625.0,19075.0,1
0,2,2075.0,18850.0,1
0,2,2525.0,18625.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,300,19800,1
1,2,350.0,19750.0,1
0,2,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
1,2,350.0,19750.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,300,19800,1
0,2,500,19700,1
1,2,350.0,19750.0,1
1,2,300,19800,1
0,4,350.0,19750.0,1
0,4,725.0,19525.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,950.0,19450.0,1
1,2,300,19800,1
0,5,300,19800,1
0,5,500,19700,1
0,5,700,19600,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
0,4,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,300,19800,1
0,4,300,19800,1
0,4,500,19700,1
0,4,700,19600,1
0,4,900,19500,1
0,4,1100,19400,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,2,1250.0,19300.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
1,2,350.0,19750.0,1
0,2,300,19800,1
0,2,500,19700,1
0,2,700,19600,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
0,2,1625.0,19075.0,1
0,2,2075.0,18850.0,1
0,2,2525.0,18625.0,1
0,2,2975.0,18400.0,1
0,2,3425.0,18175.0,1
0,2,3875.0,17950.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
1,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
1,2,700,19600,1
1,2,300,19800,1
1,2,500,19700,1
0,4,300,19800,1
0,4,500,19700,1
0,4,700,19600,1
0,4,900,19500,1
0,4,1100,19400,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
1,2,300,19800,1
1,2,500,19700,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,300,19800,1
1,2,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1175.0,19300.0,1
0,2,300,19800,1
0,2,300,19800,1
0,2,500,19700,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1175.0,19300.0,1
1,2,1625.0,19075.0,1
0,2,350.0,19750.0,1
0,2,650.0,19600.0,1
0,2,950.0,19450.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,1288.0,19187.0,1
1,2,2133.0,18680.0,1
0,2,300,19800,1
1,2,300,19800,1
1,2,500,19700,1
0,2,300,19800,1
0,2,350.0,19750.0,1
0,2,725.0,19525.0,1
0,2,1288.0,19187.0,1
0,2,2133.0,18680.0,1
0,2,3147.0,18173.0,1
1,2,350.0,19750.0,1
1,2,650.0,19600.0,1
1,2,950.0,19450.0,1
1,2,1250.0,19300.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,350.0,19750.0,1
1,2,725.0,19525.0,1
1,2,300,19800,1
1,2,300,19800,0
1,2,300,19800,0
1,2,600.0,19650.0,0
2,2,350.0,19750.0,0
2,2,800.0,19525.0,0
0,2,300,19800,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,2,1476.0,19187.0,0
0,2,2490.0,18680.0,0
0,2,4012.0,17919.0,0
0,2,6296.0,16777.0,0
0,4,350.0,19750.0,0
0,4,913.0,19412.0,0
0,4,2181.0,18651.0,0
0,4,5036.0,16938.0,0
0,4,10176.0,14368.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,1476.0,19187.0,0
0,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,4,350.0,19750.0,0
0,4,913.0,19412.0,0
0,2,300,19800,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,4,300,19800,0
0,4,600.0,19650.0,0
0,2,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
1,2,300,19800,0
0,4,300,19800,0
1,2,300,19800,0
3,3,350.0,19750.0,0
3,3,800.0,19525.0,0
0,2,300,19800,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
0,2,350.0,19750.0,0
1,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
1,2,4465.0,17509.0,0
1,2,7891.0,15796.0,0
1,2,350.0,19750.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,2740.0,18580.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
0,4,350.0,19750.0,0
0,4,913.0,19412.0,0
2,2,300,19800,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,1726.0,19087.0,0
1,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,300,19800,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
1,2,5036.0,16938.0,0
1,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,2181.0,18651.0,0
1,2,350.0,19750.0,0
1,2,300,19800,0
0,4,300,19800,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
1,2,4465.0,17509.0,0
0,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
0,2,3449.0,18144.0,0
0,2,5733.0,17002.0,0
0,4,350.0,19750.0,0
0,4,300,19800,0
0,4,600.0,19650.0,0
0,4,1050.0,19425.0,0
0,4,350.0,19750.0,0
0,4,300,19800,0
0,4,600.0,19650.0,0
0,4,1050.0,19425.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
1,2,5036.0,16938.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,1726.0,19087.0,0
0,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,300,19800,0
0,4,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,350.0,19750.0,0
0,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
0,2,3449.0,18144.0,0
0,2,300,19800,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,350.0,19750.0,0
2,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,4,300,19800,0
0,4,600.0,19650.0,0
0,4,1050.0,19425.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
1,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,2181.0,18651.0,0
1,2,350.0,19750.0,0
1,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,300,19800,0
0,2,300,19800,0
0,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,4,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,2,1476.0,19187.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,1476.0,19187.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
1,2,4465.0,17509.0,0
1,2,7891.0,15796.0,0
1,3,300,19800,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,4,350.0,19750.0,0
0,4,913.0,19412.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,2,1476.0,19187.0,0
0,2,2490.0,18680.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,1726.0,19087.0,0
0,2,2740.0,18580.0,0
0,2,4262.0,17819.0,0
0,2,6546.0,16677.0,0
0,2,9972.0,14964.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
0,2,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,1476.0,19187.0,0
1,2,2490.0,18680.0,0
1,2,4012.0,17919.0,0
2,2,300,19800,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,2181.0,18651.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,2,350.0,19750.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
0,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
0,2,3449.0,18144.0,0
0,2,5733.0,17002.0,0
0,2,9159.0,15289.0,0
0,2,14299.0,12719.0,0
3,3,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
2,2,350.0,19750.0,0
1,3,300,19800,0
1,3,600.0,19650.0,0
1,3,1050.0,19425.0,0
1,3,1726.0,19087.0,0
2,2,350.0,19750.0,0
2,2,800.0,19525.0,0
2,2,1476.0,19187.0,0
2,2,2490.0,18680.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,1726.0,19087.0,0
0,2,2740.0,18580.0,0
0,2,4262.0,17819.0,0
0,2,6546.0,16677.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,2,1476.0,19187.0,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
1,2,300,19800,0
0,2,350.0,19750.0,0
1,2,300,19800,0
0,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,350.0,19750.0,0
0,2,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
0,2,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,1927.0,18905.0,0
0,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
1,2,300,19800,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
0,2,3449.0,18144.0,0
1,2,350.0,19750.0,0
5,5,300,19800,0
0,2,300,19800,0
0,2,300,19800,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,1927.0,18905.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,2181.0,18651.0,0
0,2,5036.0,16938.0,0
0,2,11461.0,13083.0,0
0,2,23027.0,7300.0,0
0,2,40377.0,-1375.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,300,19800,0
0,2,350.0,19750.0,0
0,2,300,19800,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
0,4,350.0,19750.0,0
0,4,800.0,19525.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
2,2,350.0,19750.0,0
0,4,300,19800,0
0,4,300,19800,0
2,2,300,19800,0
3,3,350.0,19750.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,300,19800,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,1476.0,19187.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,2740.0,18580.0,0
1,2,4262.0,17819.0,0
1,2,300,19800,0
0,2,300,19800,0
0,2,600.0,19650.0,0
1,2,350.0,19750.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
1,2,350.0,19750.0,0
1,2,913.0,19412.0,0
1,2,1927.0,18905.0,0
1,2,3449.0,18144.0,0
2,2,300,19800,0
2,2,600.0,19650.0,0
2,2,1050.0,19425.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,1050.0,19425.0,0
0,2,1726.0,19087.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,2740.0,18580.0,0
1,2,4262.0,17819.0,0
1,2,6546.0,16677.0,0
1,2,9972.0,14964.0,0
1,2,15112.0,12394.0,0
0,2,300,19800,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
1,2,300,19800,0
0,2,300,19800,0
0,2,600.0,19650.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,300,19800,0
3,3,350.0,19750.0,0
3,3,800.0,19525.0,0
1,3,300,19800,0
1,3,600.0,19650.0,0
1,3,1050.0,19425.0,0
1,2,300,19800,0
1,4,350.0,19750.0,0
1,2,350.0,19750.0,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,4,300,19800,0
0,2,300,19800,0
0,2,350.0,19750.0,0
0,2,800.0,19525.0,0
0,2,1476.0,19187.0,0
0,2,2490.0,18680.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,300,19800,0
1,2,300,19800,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,4,300,19800,0
0,4,600.0,19650.0,0
1,2,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
2,2,300,19800,0
0,4,350.0,19750.0,0
1,2,300,19800,0
1,2,300,19800,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,2740.0,18580.0,0
1,2,4262.0,17819.0,0
1,2,6546.0,16677.0,0
1,2,9972.0,14964.0,0
1,2,15112.0,12394.0,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,2181.0,18651.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
0,2,350.0,19750.0,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
0,2,300,19800,0
0,2,600.0,19650.0,0
0,2,350.0,19750.0,0
0,2,913.0,19412.0,0
0,2,1927.0,18905.0,0
0,2,3449.0,18144.0,0
0,2,5733.0,17002.0,0
1,2,300,19800,0
0,4,300,19800,0
1,2,350.0,19750.0,0
1,2,800.0,19525.0,0
1,2,300,19800,0
1,2,600.0,19650.0,0
1,2,1050.0,19425.0,0
1,2,1726.0,19087.0,0
1,2,2740.0,18580.0,0
1,2,4262.0,17819.0,0
0,2,300,19800,0
0,4,350.0,19750.0,0
0,4,913.0,19412.0,0
0,4,1927.0,18905.0,0
0,2,300,19800,0
0,2,300,19800,0
3,3,300,19800,0
3,3,600.0,19650.0,0
3,3,1050.0,19425.0,0
3,3,1726.0,19087.0,0
0,2,300,19800,0
